Price: 276492, Size: 402699 
Price: 16955, Size: 68435 
Price: 578920, Size: 851518 
Price: 5498, Size: 633609 
Price: 43595, Size: 355012 
Price: 720382, Size: 741819 
Price: 38632, Size: 329256 
Price: 530239, Size: 636458 
Price: 31240, Size: 592435 
Price: 54574, Size: 275815 
Price: 214001, Size: 649099 
Price: 57702, Size: 922654 
Price: 535394, Size: 561356 
Price: 503989, Size: 718325 
Price: 584478, Size: 650886 
Price: 637408, Size: 853531 
Price: 245180, Size: 814562 
Price: 7108, Size: 816914 
Price: 106566, Size: 958005 
Price: 831500, Size: 859934 
Price: 88894, Size: 713156 
Price: 146300, Size: 560642 
Price: 286410, Size: 692775 
Price: 390514, Size: 901780 
Price: 71609, Size: 676914 
Price: 628029, Size: 875716 
Price: 29028, Size: 57671 
Price: 218975, Size: 447016 
Price: 386242, Size: 749452 
Price: 386477, Size: 552920 
Price: 594945, Size: 810390 
Price: 83882, Size: 171405 
Price: 375510, Size: 631578 
Price: 404686, Size: 471336 
Price: 64685, Size: 690236 
Price: 10124, Size: 538476 
Price: 106325, Size: 141042 
Price: 290834, Size: 667835 
Price: 97306, Size: 465547 
Price: 178089, Size: 217920 
Price: 532928, Size: 539676 
Price: 93399, Size: 334636 
Price: 404066, Size: 620736 
Price: 765289, Size: 943582 
Price: 166468, Size: 662575 
Price: 260870, Size: 890451 
Price: 2453, Size: 909317 
Price: 130978, Size: 562231 
Price: 53187, Size: 683969 
Price: 231267, Size: 318319 
Price: 379598, Size: 821382 
Price: 43346, Size: 921006 
Price: 778678, Size: 860538 
Price: 263030, Size: 576339 
Price: 715624, Size: 843228 
Price: 12858, Size: 505546 
Price: 117537, Size: 658661 
Price: 633739, Size: 811272 
Price: 744269, Size: 790227 
Price: 102038, Size: 527790 
Price: 463945, Size: 814431 
Price: 757112, Size: 898898 
Price: 94193, Size: 810936 
Price: 556026, Size: 935187 
Price: 187002, Size: 918213 
Price: 67277, Size: 364486 
Price: 362962, Size: 993517 
Price: 335279, Size: 576880 
Price: 564882, Size: 855539 
Price: 916771, Size: 949181 
Price: 382157, Size: 905739 
Price: 59706, Size: 260602 
Price: 16110, Size: 940077 
Price: 243989, Size: 965031 
Price: 98437, Size: 699017 
Price: 257317, Size: 964115 
Price: 351795, Size: 458406 
Price: 76230, Size: 743826 
Price: 132801, Size: 992781 
Price: 701855, Size: 984139 
Price: 840822, Size: 879842 
Price: 707145, Size: 803507 
Price: 17975, Size: 154581 
Price: 35128, Size: 363652 
Price: 123041, Size: 544843 
Price: 285258, Size: 630808 
Price: 244824, Size: 759670 
Price: 294176, Size: 348478 
Price: 105038, Size: 285700 
Price: 110662, Size: 159195 
Price: 529045, Size: 744525 
Price: 397325, Size: 712876 
Price: 143596, Size: 394554 
Price: 530179, Size: 589501 
Price: 13687, Size: 618612 
Price: 489773, Size: 494998 
Price: 626416, Size: 859890 
Price: 526730, Size: 713898 
Price: 900061, Size: 942959 
Price: 494415, Size: 559895 
Price: 224806, Size: 809075 
Price: 862083, Size: 936412 
Price: 98291, Size: 877659 
Price: 88431, Size: 296201 
Price: 430157, Size: 849000 
Price: 561429, Size: 859371 
Price: 432199, Size: 717692 
Price: 108326, Size: 267532 
Price: 373429, Size: 751039 
Price: 348964, Size: 711459 
Price: 649277, Size: 962607 
Price: 476416, Size: 527477 
Price: 114835, Size: 148285 
Price: 387067, Size: 534942 
Price: 691132, Size: 700741 
Price: 150084, Size: 407423 
Price: 356171, Size: 550094 
Price: 49303, Size: 980377 
Price: 508813, Size: 712917 
Price: 451804, Size: 838478 
Price: 684249, Size: 767375 
Price: 357898, Size: 849387 
Price: 666676, Size: 998874 
Price: 517507, Size: 839779 
Price: 753637, Size: 825252 
Price: 967864, Size: 988269 
Price: 310218, Size: 744498 
Price: 161664, Size: 719602 
Price: 49710, Size: 219024 
Price: 44003, Size: 926534 
Price: 308390, Size: 384264 
Price: 658107, Size: 747773 
Price: 163573, Size: 905931 
Price: 238159, Size: 862940 
Price: 617086, Size: 867490 
Price: 373906, Size: 800343 
Price: 506510, Size: 519791 
Price: 338553, Size: 532851 
Price: 584041, Size: 925053 
Price: 213557, Size: 472213 
Price: 187770, Size: 338623 
Price: 330882, Size: 536951 
Price: 170760, Size: 802898 
Price: 70310, Size: 425285 
Price: 635733, Size: 704841 
Price: 434691, Size: 860575 
Price: 262117, Size: 772825 
Price: 151000, Size: 788140 
Price: 437464, Size: 670008 
Price: 394751, Size: 730219 
Price: 229435, Size: 595662 
Price: 393587, Size: 879728 
Price: 182203, Size: 205710 
Price: 82779, Size: 996981 
Price: 158853, Size: 605521 
Price: 193871, Size: 813453 
Price: 3765, Size: 591541 
Price: 207277, Size: 524230 
Price: 134879, Size: 420508 
Price: 188527, Size: 517550 
Price: 226452, Size: 938758 
Price: 716932, Size: 768671 
Price: 230915, Size: 848943 
Price: 164448, Size: 409316 
Price: 102673, Size: 990598 
Price: 17057, Size: 279257 
Price: 150195, Size: 284087 
Price: 765353, Size: 912146 
Price: 418843, Size: 891266 
Price: 208605, Size: 997651 
Price: 520816, Size: 892697 
Price: 155593, Size: 945071 
Price: 575068, Size: 900860 
Price: 9937, Size: 693699 
Price: 610596, Size: 788371 
Price: 218066, Size: 710448 
Price: 326093, Size: 781464 
Price: 261560, Size: 914316 
Price: 255143, Size: 599494 
Price: 4689, Size: 143366 
Price: 49246, Size: 905885 
Price: 635883, Size: 732748 
Price: 96220, Size: 881341 
Price: 333348, Size: 599609 
Price: 581771, Size: 930155 
Price: 816023, Size: 966863 
Price: 353651, Size: 456001 
Price: 299309, Size: 562037 
Price: 326227, Size: 981102 
Price: 735706, Size: 973333 
Price: 634250, Size: 709982 
Price: 313060, Size: 723135 
Price: 795586, Size: 887172 
Price: 37984, Size: 594655 
Price: 162401, Size: 711500 
Price: 399421, Size: 687783 
Price: 577297, Size: 906460 
Price: 63710, Size: 659724 
Price: 306934, Size: 541459 
Price: 58247, Size: 380372 
Price: 90655, Size: 195159 
Price: 663389, Size: 825726 
Price: 821113, Size: 915061 
Price: 24631, Size: 407420 
Price: 861122, Size: 971488 
Price: 35039, Size: 471659 
Price: 526469, Size: 880249 
Price: 147747, Size: 451156 
Price: 6864, Size: 597612 
Price: 575023, Size: 752882 
Price: 127606, Size: 958845 
Price: 39045, Size: 201092 
Price: 327191, Size: 395444 
Price: 395035, Size: 894772 
Price: 523479, Size: 585967 
Price: 354794, Size: 888069 
Price: 343277, Size: 627183 
Price: 223692, Size: 305829 
Price: 91813, Size: 446619 
Price: 457044, Size: 555225 
Price: 274250, Size: 933015 
Price: 692152, Size: 707504 
Price: 610342, Size: 926530 
Price: 4645, Size: 149532 
Price: 637018, Size: 900025 
Price: 559369, Size: 914271 
Price: 535518, Size: 868704 
Price: 128817, Size: 355229 
Price: 22931, Size: 320226 
Price: 174881, Size: 807429 
Price: 449126, Size: 563094 
Price: 618770, Size: 640970 
Price: 240191, Size: 718220 
Price: 8043, Size: 686829 
Price: 207672, Size: 570636 
Price: 84836, Size: 362674 
Price: 70373, Size: 940643 
Price: 755609, Size: 873536 
Price: 233678, Size: 305717 
Price: 18315, Size: 312989 
Price: 479263, Size: 999426 
Price: 201299, Size: 899324 
Price: 182258, Size: 502297 
Price: 445408, Size: 654287 
Price: 277376, Size: 913857 
Price: 339286, Size: 694801 
Price: 279574, Size: 895698 
Price: 459272, Size: 651691 
Price: 580038, Size: 772387 
Price: 496768, Size: 556462 
Price: 9094, Size: 572818 
Price: 326583, Size: 921125 
Price: 156130, Size: 648603 
Price: 169790, Size: 986049 
Price: 14438, Size: 747033 
Price: 532357, Size: 772857 
Price: 487943, Size: 706156 
Price: 160925, Size: 745999 
Price: 245422, Size: 859694 
Price: 43367, Size: 237699 
Price: 803587, Size: 996204 
Price: 424259, Size: 637769 
Price: 870430, Size: 912522 
Price: 331642, Size: 366530 
Price: 299171, Size: 415561 
Price: 244384, Size: 977684 
Price: 687850, Size: 985784 
Price: 23492, Size: 106450 
Price: 418037, Size: 472634 
Price: 441003, Size: 917091 
Price: 438513, Size: 478736 
Price: 322435, Size: 572384 
Price: 185113, Size: 305019 
Price: 182326, Size: 711491 
Price: 359984, Size: 844518 
Price: 294102, Size: 776975 
Price: 462830, Size: 983357 
Price: 222911, Size: 927448 
Price: 135917, Size: 398866 
Price: 89207, Size: 617268 
Price: 686829, Size: 757615 
Price: 376793, Size: 545423 
Price: 150761, Size: 998299 
Price: 245734, Size: 488153 
Price: 293046, Size: 679562 
Price: 219858, Size: 773510 
Price: 736995, Size: 866253 
Price: 168434, Size: 541850 
Price: 537295, Size: 865283 
Price: 320722, Size: 869578 
Price: 163927, Size: 583625 
Price: 702458, Size: 790183 
Price: 165226, Size: 851959 
Price: 150767, Size: 166538 
Price: 294632, Size: 992333 
Price: 469584, Size: 890853 
Price: 235889, Size: 908059 
Price: 76027, Size: 327173 
Price: 152822, Size: 575571 
Price: 173460, Size: 479632 
Price: 480424, Size: 699000 
Price: 16718, Size: 376990 
Price: 354457, Size: 509053 
Price: 730311, Size: 965782 
Price: 168924, Size: 490346 
Price: 224898, Size: 452310 
Price: 255244, Size: 356824 
Price: 390308, Size: 606449 
Price: 518152, Size: 588821 
Price: 914347, Size: 970301 
Price: 412376, Size: 972201 
Price: 97850, Size: 781938 
Price: 488313, Size: 752591 
Price: 598355, Size: 687960 
Price: 448480, Size: 964563 
Price: 215834, Size: 736225 
Price: 627629, Size: 802010 
Price: 613262, Size: 679686 
Price: 71677, Size: 109402 
Price: 136293, Size: 621533 
Price: 258841, Size: 819188 
Price: 203955, Size: 724408 
Price: 260995, Size: 373744 
Price: 473543, Size: 543517 
Price: 374975, Size: 744449 
Price: 11758, Size: 229386 
Price: 512429, Size: 528125 
Price: 468642, Size: 674005 
Price: 308361, Size: 425377 
Price: 603337, Size: 692610 
Price: 280667, Size: 590440 
Price: 501546, Size: 653775 
Price: 252522, Size: 853965 
Price: 331638, Size: 955679 
Price: 413252, Size: 798693 
Price: 297502, Size: 974806 
Price: 64168, Size: 256572 
Price: 134960, Size: 309800 
Price: 114589, Size: 983923 
Price: 833958, Size: 951221 
Price: 750629, Size: 855181 
Price: 385797, Size: 926924 
Price: 44488, Size: 906926 
Price: 223063, Size: 919221 
Price: 17810, Size: 655464 
Price: 571829, Size: 585684 
Price: 173429, Size: 757922 
Price: 416539, Size: 804495 
Price: 613574, Size: 758069 
Price: 231071, Size: 541035 
Price: 56480, Size: 60818 
Price: 773191, Size: 788814 
Price: 581262, Size: 927228 
Price: 683004, Size: 690950 
Price: 804578, Size: 926714 
Price: 87729, Size: 126541 
Price: 436336, Size: 973895 
Price: 336513, Size: 493914 
Price: 300442, Size: 335552 
Price: 103085, Size: 823900 
Price: 559363, Size: 811154 
Price: 419158, Size: 724662 
Price: 37921, Size: 75855 
Price: 451249, Size: 842225 
Price: 792248, Size: 905398 
Price: 219638, Size: 691233 
Price: 70782, Size: 172455 
Price: 283055, Size: 328284 
Price: 383072, Size: 716671 
Price: 739929, Size: 935664 
Price: 99639, Size: 580893 
Price: 21192, Size: 668817 
Price: 187194, Size: 956703 
Price: 48755, Size: 832861 
Price: 88236, Size: 584488 
Price: 55428, Size: 351503 
Price: 330088, Size: 599364 
Price: 653963, Size: 669140 
Price: 6946, Size: 740763 
Price: 355984, Size: 725449 
Price: 188824, Size: 475886 
Price: 409048, Size: 582196 
Price: 435522, Size: 732040 
Price: 352590, Size: 507212 
Price: 394901, Size: 816951 
Price: 33913, Size: 936694 
Price: 2573, Size: 23236 
Price: 801238, Size: 853405 
Price: 273413, Size: 588923 
Price: 157681, Size: 965122 
Price: 358720, Size: 916595 
Price: 682414, Size: 890902 
Price: 561852, Size: 575232 
Price: 125866, Size: 706177 
Price: 532110, Size: 865872 
Price: 219589, Size: 866179 
Price: 244285, Size: 611231 
Price: 52456, Size: 125433 
Price: 388919, Size: 550273 
Price: 304094, Size: 342623 
Price: 678028, Size: 952898 
Price: 225866, Size: 695618 
Price: 196051, Size: 970679 
Price: 163574, Size: 584098 
Price: 230179, Size: 235936 
Price: 581699, Size: 974180 
Price: 528920, Size: 736437 
Price: 518, Size: 226432 
Price: 170660, Size: 360742 
Price: 108661, Size: 300496 
Price: 142732, Size: 360914 
Price: 336621, Size: 627866 
Price: 263862, Size: 429845 
Price: 36916, Size: 284158 
Price: 595687, Size: 765858 
Price: 34819, Size: 882938 
Price: 375025, Size: 862772 
Price: 205567, Size: 726614 
Price: 161344, Size: 799298 
Price: 431818, Size: 921169 
Price: 266842, Size: 806171 
Price: 694985, Size: 931870 
Price: 440039, Size: 461692 
Price: 436169, Size: 596005 
Price: 116772, Size: 999354 
Price: 213587, Size: 845655 
Price: 58844, Size: 196496 
Price: 145152, Size: 537030 
Price: 7811, Size: 285997 
Price: 436330, Size: 983076 
Price: 540435, Size: 697924 
Price: 353937, Size: 871421 
Price: 798638, Size: 856217 
Price: 544332, Size: 619721 
Price: 167511, Size: 941746 
Price: 148128, Size: 903595 
Price: 588401, Size: 994289 
Price: 718782, Size: 996032 
Price: 18532, Size: 867247 
Price: 57260, Size: 502520 
Price: 94267, Size: 975748 
Price: 132605, Size: 887156 
Price: 28793, Size: 107498 
Price: 531199, Size: 915000 
Price: 44350, Size: 153212 
Price: 694773, Size: 863833 
Price: 77212, Size: 433022 
Price: 449131, Size: 968434 
Price: 3431, Size: 756361 
Price: 389790, Size: 962779 
Price: 426847, Size: 615939 
Price: 200045, Size: 477303 
Price: 20537, Size: 933594 
Price: 248035, Size: 864842 
Price: 69211, Size: 375724 
Price: 295477, Size: 975415 
Price: 10627, Size: 932138 
Price: 104459, Size: 369903 
Price: 490246, Size: 576781 
Price: 265861, Size: 882248 
Price: 841573, Size: 847726 
Price: 438011, Size: 538124 
Price: 359292, Size: 927293 
Price: 89009, Size: 529408 
Price: 183897, Size: 717294 
Price: 52232, Size: 913094 
Price: 527615, Size: 554544 
Price: 276612, Size: 633126 
Price: 340176, Size: 481943 
Price: 34881, Size: 164126 
Price: 260191, Size: 574205 
Price: 127642, Size: 723071 
Price: 70684, Size: 436144 
Price: 343483, Size: 487561 
Price: 423573, Size: 518654 
Price: 23674, Size: 106280 
Price: 238389, Size: 648691 
Price: 468577, Size: 956042 
Price: 582339, Size: 621579 
Price: 258070, Size: 712889 
Price: 59047, Size: 269738 
Price: 42157, Size: 329418 
Price: 325275, Size: 900502 
Price: 428881, Size: 838347 
Price: 519601, Size: 673140 
Price: 179511, Size: 827090 
Price: 309553, Size: 325983 
Price: 729864, Size: 763579 
Price: 390937, Size: 873622 
Price: 190498, Size: 302033 
Price: 496403, Size: 540464 
Price: 645688, Size: 962065 
Price: 846799, Size: 986814 
Price: 25626, Size: 233865 
Price: 33124, Size: 586945 
Price: 912015, Size: 967282 
Price: 5155, Size: 869860 
Price: 249122, Size: 322110 
Price: 32397, Size: 720025 
Price: 427305, Size: 634765 
Price: 764178, Size: 778751 
Price: 61888, Size: 117603 
Price: 407188, Size: 651172 
Price: 617695, Size: 767968 
Price: 77321, Size: 788034 
Price: 159484, Size: 414325 
Price: 325226, Size: 836390 
Price: 42183, Size: 394518 
Price: 4596, Size: 517457 
Price: 199320, Size: 283786 
Price: 161781, Size: 995752 
Price: 4998, Size: 704406 
Price: 592455, Size: 818886 
Price: 563877, Size: 667914 
Price: 815810, Size: 915666 
Price: 729268, Size: 853516 
Price: 57671, Size: 135162 
Price: 72118, Size: 620940 
Price: 185794, Size: 644579 
Price: 158166, Size: 521128 
Price: 627070, Size: 989039 
Price: 601253, Size: 936855 
Price: 114580, Size: 292814 
Price: 366478, Size: 815411 
Price: 96283, Size: 430648 
Price: 382592, Size: 728703 
Price: 118814, Size: 520738 
Price: 381446, Size: 686889 
Price: 109220, Size: 581369 
Price: 776324, Size: 930368 
Price: 497654, Size: 766936 
Price: 628613, Size: 966306 
Price: 497709, Size: 818929 
Price: 541595, Size: 619721 
Price: 592327, Size: 724387 
Price: 309935, Size: 954371 
Price: 346300, Size: 656763 
Price: 389559, Size: 876996 
Price: 151515, Size: 506970 
Price: 49146, Size: 594332 
Price: 575137, Size: 854547 
Price: 44261, Size: 172978 
Price: 500674, Size: 583752 
Price: 549477, Size: 852490 
Price: 83262, Size: 766362 
Price: 552860, Size: 832957 
Price: 328650, Size: 462137 
Price: 364867, Size: 416577 
Price: 370428, Size: 750790 
Price: 151964, Size: 815534 
Price: 41616, Size: 321496 
Price: 182019, Size: 618472 
Price: 3221, Size: 802596 
Price: 6588, Size: 19344 
Price: 428356, Size: 488472 
Price: 49130, Size: 862831 
Price: 746082, Size: 994507 
Price: 201352, Size: 596502 
Price: 591234, Size: 850246 
Price: 421807, Size: 556195 
Price: 497973, Size: 919930 
Price: 189258, Size: 960124 
Price: 492532, Size: 704103 
Price: 500187, Size: 707400 
Price: 488051, Size: 732925 
Price: 149490, Size: 971950 
Price: 244320, Size: 643773 
Price: 366315, Size: 371172 
Price: 98008, Size: 480204 
Price: 889567, Size: 994740 
Price: 167447, Size: 384630 
Price: 45916, Size: 222904 
Price: 298904, Size: 490771 
Price: 792899, Size: 907470 
Price: 63355, Size: 762975 
Price: 28822, Size: 554778 
Price: 375083, Size: 734879 
Price: 378828, Size: 516317 
Price: 580085, Size: 675600 
Price: 735013, Size: 921065 
Price: 129735, Size: 363813 
Price: 89700, Size: 830638 
Price: 168938, Size: 871279 
Price: 517341, Size: 532213 
Price: 324028, Size: 827055 
Price: 211198, Size: 827262 
Price: 22429, Size: 298320 
Price: 205743, Size: 623380 
Price: 149656, Size: 167663 
Price: 764201, Size: 924556 
Price: 51609, Size: 132939 
Price: 199468, Size: 433297 
Price: 102249, Size: 337566 
Price: 680880, Size: 954705 
Price: 270105, Size: 579382 
Price: 235539, Size: 891984 
Price: 218517, Size: 429622 
Price: 105054, Size: 602498 
Price: 162742, Size: 187615 
Price: 272841, Size: 388447 
Price: 424653, Size: 648568 
Price: 130530, Size: 292672 
Price: 766217, Size: 849971 
Price: 160669, Size: 316745 
Price: 451337, Size: 749468 
Price: 573776, Size: 735632 
Price: 5400, Size: 320944 
Price: 369667, Size: 919711 
Price: 192508, Size: 851583 
Price: 219326, Size: 522995 
Price: 408118, Size: 490645 
Price: 50855, Size: 629583 
Price: 757988, Size: 833271 
Price: 9885, Size: 753354 
Price: 262803, Size: 371686 
Price: 21069, Size: 184366 
Price: 124429, Size: 868666 
Price: 224855, Size: 440964 
Price: 652031, Size: 806299 
Price: 159108, Size: 251429 
Price: 84768, Size: 400477 
Price: 7251, Size: 737077 
Price: 238195, Size: 282441 
Price: 21988, Size: 303061 
Price: 440281, Size: 716653 
Price: 492627, Size: 509680 
Price: 431016, Size: 843825 
Price: 767514, Size: 888225 
Price: 519325, Size: 966262 
Price: 117032, Size: 736134 
Price: 648003, Size: 820382 
Price: 366199, Size: 598836 
Price: 539954, Size: 607477 
